2025-07,Bukarest,Sonstige,1201,NONEU,USA,A,ZH,3.0,Nein,Sonstige / nicht kategorisiert
2025-07,Bukarest,Sonstige,1201,NONEU,USA,A,ZH,3.0,Nein,Sonstige / nicht kategorisiert
2025-07,Bukarest,Sonstige,1201,NONEU,Libyen,ZZZ,ZH,3.0,Nein,Sonstige / nicht kategorisiert
2025-07,Bukarest,AWV,1201,EU,Netherlands,T,ZH,3.0,Nein,WTH 0009 - AWV mit SAP (EU Ausland)
2025-07,Bukarest,AWV,1201,EU,Netherlands,T,ZH,3.0,Nein,WTH 0009 - AWV mit SAP (EU Ausland)
2025-07,Bukarest,Sonstige,1201,NONEU,Hongkong,ZZZ,ZH,3.0,Nein,Sonstige / nicht kategorisiert
2025-07,Bukarest,Sonstige,1201,NONEU,Saudi-Arabien,A,ZH,3.0,Nein,Sonstige / nicht kategorisiert
2025-07,Bukarest,Sonstige,1201,NONEU,Saudi-Arabien,ZZZ,ZH,3.0,Nein,Sonstige / nicht kategorisiert
2025-07,Bukarest,Sonstige,1201,NONEU,Saudi-Arabien,ZZZ,ZH,3.0,Nein,Sonstige / nicht kategorisiert
2025-07,Bukarest,Sonstige,1201,NONEU,Saudi-Arabien,ZZZ,ZH,3.0,Nein,Sonstige / nicht kategorisiert
2025-07,Bukarest,Sonstige,1201,NONEU,Saudi-Arabien,ZZZ,ZH,3.0,Nein,Sonstige / nicht kategorisiert
2025-07,Bukarest,Sonstige,1201,NONEU,USA,A,ZH,3.0,Nein,Sonstige / nicht kategorisiert
2025-07,Bukarest,Sonstige,1201,NONEU,USA,A,ZH,3.0,Nein,Sonstige / nicht kategorisiert
2025-07,Bukarest,Sonstige,1201,NONEU,Saudi-Arabien,ZZZ,ZH,3.0,Nein,Sonstige / nicht kategorisiert
2025-07,Bukarest,Sonstige,1201,NONEU,Saudi-Arabien,ZZZ,ZH,3.0,Nein,Sonstige / nicht kategorisiert
2025-07,Bukarest,Sonstige,1201,NONEU,Usbekistan,ZZZ,ZH,3.0,Nein,Sonstige / nicht kategorisiert
2025-07,Bukarest,Sonstige,1201,NONEU,Usbekistan,ZZZ,ZH,3.0,Nein,Sonstige / nicht kategorisiert
2025-07,Bukarest,Sonstige,1201,NONEU,Saudi-Arabien,ZZZ,ZH,2.0,Nein,Sonstige / nicht kategorisiert
2025-07,Bukarest,Sonstige,1201,NONEU,Saudi-Arabien,ZZZ,ZH,3.0,Nein,Sonstige / nicht kategorisiert
2025-07,Bukarest,Sonstige,1201,NONEU,Saudi-Arabien,ZZZ,ZH,3.0,Nein,Sonstige / nicht kategorisiert
2025-07,Bukarest,Sonstige,1201,NONEU,Saudi-Arabien,ZZZ,ZH,3.0,Nein,Sonstige / nicht kategorisiert
2025-07,Bukarest,Sonstige,1201,NONEU,Katar,ZZZ,ZH,3.0,Nein,Sonstige / nicht kategorisiert
2025-07,Bukarest,Sonstige,1201,NONEU,Katar,ZZZ,ZH,3.0,Nein,Sonstige / nicht kategorisiert
2025-07,Bukarest,Sonstige,1201,NONEU,Katar,ZZZ,ZH,3.0,Nein,Sonstige / nicht kategorisiert
2025-07,Bukarest,Sonstige,1201,NONEU,Katar,ZZZ,ZH,3.0,Nein,Sonstige / nicht kategorisiert
2025-07,Bukarest,Sonstige,1201,NONEU,Katar,ZZZ,ZH,3.0,Nein,Sonstige / nicht kategorisiert
2025-07,Bukarest,Sonstige,1201,NONEU,Katar,ZZZ,ZH,3.0,Nein,Sonstige / nicht kategorisiert
2025-07,Bukarest,Sonstige,1201,NONEU,Saudi-Arabien,A,ZH,3.0,Nein,Sonstige / nicht kategorisiert
2025-07,Bukarest,AWV,1201,EU,Deutschland,A,ZH,3.0,Nein,WTH 0010 - AWV ohne KanLog (DE)
2025-07,Bukarest,Sonstige,1201,EU,Deutschland,A,ZH,3.0,Nein,Sonstige / nicht kategorisiert
2025-07,Bukarest,Sonstige,1201,NONEU,Dominikanische Republik,T,ZH,3.0,Nein,Sonstige / nicht kategorisiert
2025-07,Bukarest,Sonstige,1201,NONEU,Saudi-Arabien,ZZZ,ZH,3.0,Nein,Sonstige / nicht kategorisiert
2025-07,Bukarest,Sonstige,1201,EU,Deutschland,A,ZH,3.0,Nein,Sonstige / nicht kategorisiert
2025-07,Bukarest,Sonstige,1201,EU,Deutschland,T,ZH,3.0,Nein,Sonstige / nicht kategorisiert
2025-07,Bukarest,Sonstige,1201,NONEU,Katar,ZZZ,ZH,3.0,Nein,Sonstige / nicht kategorisiert
2025-07,Bukarest,Sonstige,1203,NONEU,Katar,ZZZ,ZH,3.0,Nein,Sonstige / nicht kategorisiert
2025-07,Bukarest,Sonstige,1201,NONEU,Saudi-Arabien,ZZZ,ZE,3.0,Nein,Sonstige / nicht kategorisiert
2025-07,Bukarest,Sonstige,1201,NONEU,USA,S,ZH,3.0,Nein,Sonstige / nicht kategorisiert
2025-07,Bukarest,Sonstige,1201,EU,Deutschland,T,ZH,3.0,Nein,Sonstige / nicht kategorisiert
2025-07,Bukarest,Sonstige,1201,NONEU,USA,S,ZH,3.0,Nein,Sonstige / nicht kategorisiert
2025-07,Bukarest,Sonstige,1201,EU,Deutschland,A,ZH,3.0,Nein,Sonstige / nicht kategorisiert
2025-07,Bukarest,Sonstige,1201,NONEU,USA,S,ZH,3.0,Nein,Sonstige / nicht kategorisiert
2025-07,Bukarest,Sonstige,1201,NONEU,USA,S,ZH,3.0,Nein,Sonstige / nicht kategorisiert
2025-07,Bukarest,Sonstige,1201,NONEU,USA,S,ZH,3.0,Nein,Sonstige / nicht kategorisiert
2025-08,Bukarest,Sonstige,1201,EU,Deutschland,S,ZH,3.0,Nein,Sonstige / nicht kategorisiert
2025-07,Bukarest,Sonstige,1201,NONEU,Saudi-Arabien,ZZZ,ZH,3.0,Nein,Sonstige / nicht kategorisiert
2025-07,Bukarest,Sonstige,1203,NONEU,Saudi-Arabien,ZZZ,ZH,3.0,Nein,Sonstige / nicht kategorisiert
2025-07,Bukarest,Sonstige,1201,EU,Deutschland,A,ZH,3.0,Nein,Sonstige / nicht kategorisiert
2025-07,Bukarest,Sonstige,1201,NONEU,Japan,A,ZH,3.0,Nein,Sonstige / nicht kategorisiert
2025-07,Bukarest,Sonstige,1201,NONEU,Libyen,ZZZ,ZH,3.0,Nein,Sonstige / nicht kategorisiert
2025-07,Bukarest,Sonstige,1201,NONEU,Katar,ZZZ,ZH,3.0,Nein,Sonstige / nicht kategorisiert
2025-08,Bukarest,Sonstige,1201,EU,Deutschland,A,ZH,3.0,Nein,Sonstige / nicht kategorisiert
