2025-09,Bukarest,TAIBA,W,A2000035,Erlangen,Hamburg,Deutschland,Saudi-Arabien,8007,S-8007-0006-A-13-3510-4883483Q-N,E7700918/798000/8007,1001016267
2025-08,Bukarest,QASSIM,W,A2000035,Erlangen,Hamburg,Deutschland,Saudi-Arabien,127,S-0127-0001-A-12-3510-4883483Q-N,E7700917/797700/0127,1001018563
2025-09,Bukarest,TAIBA,W,A2000035,Erlangen,Hamburg,Deutschland,Saudi-Arabien,8007,S-8007-0004-A-13-3510-4883483Q-N,E7700918/798000/8007,1001016152
2025-09,Bukarest,TAIBA,W,A2000035,Erlangen,Hamburg,Deutschland,Saudi-Arabien,8007,S-8007-0005-A-13-3510-4883483Q-N,E7700918/798000/8007,1001016248
2025-08,Bukarest,RABIGH 2,W,A2000035,Erlangen,Hamburg,Deutschland,Saudi-Arabien,52,S-0052-0005-A-23-3510-4883483Q-N,E7701241/952600/0052,1001016857
2025-07,Bukarest,Ras Abu Fontas,W,A2000035,Erlangen,Hamburg,Deutschland,Republik Korea (Südkorea),1003,S-1003-0004-A-11-3510-4883483Q-N,E7701243/969000/1003,1001018072
2025-07,Bukarest,Ras Abu Fontas,W,A2000035,Erlangen,Hamburg,Deutschland,Republik Korea (Südkorea),1003,S-1003-0006-A-11-3510-4883483Q-N,E7701243/969000/1003,1001018512
2025-07,Bukarest,Ras Abu Fontas,W,A2000035,Erlangen,Hamburg,Deutschland,Republik Korea (Südkorea),1003,S-1003-0009-A-11-3510-4883483Q-N,E7701243/969000/1003,1001020232
2025-07,Bukarest,Ras Abu Fontas,W,A2000035,Erlangen,Hamburg,Deutschland,Republik Korea (Südkorea),1003,S-1003-0010-A-11-3510-4883483Q-N,E7701243/969000/1003,1001020277
2025-07,Bukarest,Ras Abu Fontas,W,A2000035,Erlangen,Hamburg,Deutschland,Republik Korea (Südkorea),1003,S-1003-0007-A-11-3510-4883483Q-N,E7701243/969000/1003,1001018561
2025-07,Bukarest,Ras Abu Fontas,W,A2000035,Erlangen,Hamburg,Deutschland,Republik Korea (Südkorea),1003,S-1003-0008-A-11-3510-4883483Q-N,E7701243/969000/1003,1001018560
2025-07,Bukarest,Adamow,W,A2000035,Erlangen,Hamburg,Deutschland,Polen,27,T-0027-0029-A-00-3510-4883483Q-N,AH038247/783100/0027,1001018567
2025-07,Bukarest,Ras Abu Fontas,W,A2000035,Erlangen,Hamburg,Deutschland,Republik Korea (Südkorea),1003,S-1003-0005-A-11-3510-4883483Q-N,E7701243/969000/1003,1001018112
2025-08,Bukarest,O-Emile Huchet,O,,Berlin,Saint - Avold cedex,Frankreich,Frankreich,1156,T-1156-0005-C-O-0889-01-UmfuhrUSP-,AH036468/088901/1156,1001017391
2025-07,Bukarest,Ras Abu Fontas,W,A2000035,Erlangen,Hamburg,Deutschland,Republik Korea (Südkorea),1000,S-1000-0005-A-11-3510-4883483Q-N,E7701243/969000/1000,1001018111
2025-07,Bukarest,QASSIM,W,A2000035,Erlangen,Hamburg,Deutschland,Saudi-Arabien,231,S-0231-0003-C-11-3510-4883483Q-N,E7700917/797700/0231,1001020888
2025-07,Bukarest,Ras Abu Fontas,W,A2000035,Erlangen,Hamburg,Deutschland,Republik Korea (Südkorea),1003,S-1003-0011-A-11-3510-4883483Q-N,E7701243/969000/1003,1001020373
2025-07,Bukarest,Ras Abu Fontas,W,A2000035,Erlangen,Hamburg,Deutschland,Republik Korea (Südkorea),1003,S-1003-0026-A-11-3510-4883483Q-N,E7701243/969000/1003,1001019935
2025-08,Berlin,G-USA-Missouri,G,A2000035,Berlin,Hamburg,Deutschland,Vereinigte Staaten,2,S-0002-0014-C-10-3510-AH007735-N,AH007735/3000024203/0002,1001018843
2025-08,Bukarest,RABIGH 2,W,A2000035,Erlangen,Hamburg,Deutschland,Saudi-Arabien,6,S-0006-0006-A-23-3510-4883483Q-N,E7701241/952600/0006,1001021148
2025-07,Bukarest,Ras Abu Fontas,W,A2000035,Erlangen,Hamburg,Deutschland,Republik Korea (Südkorea),1000,S-1000-0011-A-11-3510-4883483Q-N,E7701243/969000/1000,1001020577
2025-08,Bukarest,Tripoli South,P3,A2000035,Erlangen,Hamburg,Deutschland,Libyen,1900,S-1900-0002-A-21-3510-4883483Q-T,E7700857/762700/1900,1001020568
2025-08,Bukarest,Tripoli South,P3,A2000035,Erlangen,Hamburg,Deutschland,Libyen,1900,S-1900-0004-A-21-3510-4883483Q-T,E7700857/762700/1900,1001020513
2025-08,Bukarest,Tripoli South,P3,A2000035,Erlangen,Hamburg,Deutschland,Libyen,1900,S-1900-0005-A-21-3510-4883483Q-T,E7700857/762700/1900,1001020674
2025-09,Bukarest,QASSIM,W,A2000035,Erlangen,Hamburg,Deutschland,Saudi-Arabien,7004,S-7004-0006-A-12-3510-4883483Q-N,E7700917/797700/7004,1001022948
2025-09,Bukarest,QASSIM,W,A2000035,Erlangen,Hamburg,Deutschland,Saudi-Arabien,7004,S-7004-0007-A-12-3510-4883483Q-N,E7700917/797700/7004,1001022944
2025-09,Bukarest,QASSIM,W,A2000035,Erlangen,Hamburg,Deutschland,Saudi-Arabien,7004,S-7004-0005-A-12-3510-4883483Q-N,E7700917/797700/7004,1001023002
2025-08,Bukarest,RABIGH 2,W,A2000035,Erlangen,Hamburg,Deutschland,Saudi-Arabien,34,S-0034-0001-A-23-3510-4883483Q-N,E7701241/952600/0034,1001022002
2025-09,Bukarest,QASSIM,W,A2000035,Erlangen,Hamburg,Deutschland,Saudi-Arabien,7004,S-7004-0010-A-12-3510-4883483Q-N,E7700917/797700/7004,1001023750
2025-07,Bukarest,TAIBA,W,A2000035,Erlangen,Hamburg,Deutschland,Saudi-Arabien,180,S-0180-0002-A-12-3510-4883483Q-N,E7700918/798000/0180,1001022247
2025-07,Bukarest,TAIBA,W,A2000035,Erlangen,Hamburg,Deutschland,Saudi-Arabien,180,S-0180-0001-A-12-3510-4883483Q-N,E7700918/798000/0180,1001022066
2025-07,Bukarest,Adamow,W,A2000035,Erlangen,Hamburg,Deutschland,Polen,27,T-0027-0030-A-00-3510-4883483Q-N,AH038247/783100/0027,1001023340
2025-09,Bukarest,TAIBA,W,A2000035,Erlangen,Hamburg,Deutschland,Saudi-Arabien,8004,S-8004-0020-A-11-3510-4883483Q-N,E7700918/798000/8004,1001023411
2025-09,Bukarest,QASSIM,W,A2000035,Erlangen,Hamburg,Deutschland,Saudi-Arabien,7004,S-7004-0009-A-12-3510-4883483Q-N,E7700917/797700/7004,1001023730
2025-07,Bukarest,Ras Abu Fontas,W,A2000035,Erlangen,Hamburg,Deutschland,Republik Korea (Südkorea),1003,S-1003-0012-A-11-3510-4883483Q-N,E7701243/969000/1003,1001023738
2025-07,Bukarest,Adamow,W,A2000035,Erlangen,Hamburg,Deutschland,Polen,31,T-0031-0001-A-00-3510-4883483Q-N,AH038247/783100/0031,1001024686
2025-07,Bukarest,Ras Abu Fontas,W,A2000021,Erlangen,Berlin,Deutschland,Republik Korea (Südkorea),1005,S-1005-0002-G-11-3510-4883483Q-N,E7701243/969000/1005,1001024744
2025-09,Bukarest,O-Emile Huchet,O,,Berlin,Saint - Avold cedex,Frankreich,Frankreich,1212,T-1212-0001-C-O-0889-01-Umfuhr_WB-,AH036468/088901/1212,1001026524 Ret TV1022
2025-07,Bukarest,Ras Abu Fontas,W,A2000035,Erlangen,Hamburg,Deutschland,Republik Korea (Südkorea),1000,S-1000-0006-A-11-3510-4883483Q-N,E7701243/969000/1000,1001025647
2025-07,Bukarest,Ras Abu Fontas,W,A2000035,Erlangen,Hamburg,Deutschland,Republik Korea (Südkorea),1003,S-1003-0013-A-11-3510-4883483Q-N,E7701243/969000/1003,1001026088
2025-07,Berlin,G-USA-Aspen,G,A2000035,Berlin,Hamburg,Deutschland,Vereinigte Staaten,6,S-0006-0001-C-10-3510-AH007735-N,AH007735/3000026299/0006,1001025016
2025-07,Berlin,G-USA-Aspen,G,A2000035,Berlin,Hamburg,Deutschland,Vereinigte Staaten,6,S-0006-0002-C-10-3510-AH007735-N,AH007735/3000026299/0006,1001025015
2025-07,Berlin,G-USA-Aspen,G,A2000035,Berlin,Hamburg,Deutschland,Vereinigte Staaten,6,S-0006-0003-C-10-3510-AH007735-N,AH007735/3000026299/0006,1001025673
2025-07,Berlin,G-USA-Aspen,G,A2000035,Berlin,Hamburg,Deutschland,Vereinigte Staaten,6,S-0006-0004-C-10-3510-AH007735-N,AH007735/3000026299/0006,1001025775
2025-07,Berlin,G-USA-Aspen,G,A2000035,Berlin,Hamburg,Deutschland,Vereinigte Staaten,6,S-0006-0005-C-10-3510-AH007735-N,AH007735/3000026299/0006,1001025199
2025-07,Berlin,G-USA-Aspen,G,A2000035,Berlin,Hamburg,Deutschland,Vereinigte Staaten,6,S-0006-0006-C-10-3510-AH007735-N,AH007735/3000026299/0006,1001025014
2025-07,Berlin,G-USA-Aspen,G,A2000035,Berlin,Hamburg,Deutschland,Vereinigte Staaten,6,S-0006-0014-C-10-3510-AH007735-N,AH007735/3000026299/0006,1001025645
2025-07,Berlin,G-USA-Aspen,G,A2000035,Berlin,Hamburg,Deutschland,Vereinigte Staaten,6,S-0006-0010-C-10-3510-AH007735-N,AH007735/3000026299/0006,1001027742
2025-08,Bukarest,RABIGH 2,W,A2000035,Erlangen,Hamburg,Deutschland,Saudi-Arabien,83,S-0083-0003-A-22-3510-4883483Q-N,E7701241/952600/0083,1001027156
2025-08,Bukarest,RABIGH 2,W,A2000035,Erlangen,Hamburg,Deutschland,Saudi-Arabien,83,S-0083-0002-A-22-3510-4883483Q-N,E7701241/952600/0083,1001029281
2025-08,Bukarest,RABIGH 2,W,A2000035,Erlangen,Hamburg,Deutschland,Saudi-Arabien,84,S-0084-0001-A-22-3510-4883483Q-N,E7701241/952600/0084,1001027388
2025-07,Bukarest,Adamow,W,A2000035,Erlangen,Hamburg,Deutschland,Polen,27,T-0027-0031-A-00-3510-4883483Q-N,AH038247/783100/0027,1001027161
2025-07,Bukarest,Ras Abu Fontas,W,A2000021,Erlangen,Berlin,Deutschland,Republik Korea (Südkorea),1005,S-1005-0003-G-11-3510-4883483Q-N,E7701243/969000/1005,1001026522
2025-08,Bukarest,Akwa Ibom,P3,A2000035,Erlangen,Hamburg,Deutschland,Nigeria,9999,S-9999-0001-A-12-3510-4883483Q-N,E7700855/951000/9999,1001027398
2025-09,Bukarest,Akwa Ibom,P3,A2000035,Erlangen,Hamburg,Deutschland,Nigeria,2107,S-2107-0009-A-21-3510-4883483Q-N,E7700855/951000/2107,1001029282
2025-09,Bukarest,Akwa Ibom,P3,A2000035,Erlangen,Hamburg,Deutschland,Nigeria,2107,S-2107-0007-A-21-3510-4883483Q-N,E7700855/951000/2107,1001027639
2025-09,Bukarest,Akwa Ibom,P3,A2000035,Erlangen,Hamburg,Deutschland,Nigeria,2107,S-2107-0015-A-21-3510-4883483Q-N,E7700855/951000/2107,1001029284
2025-09,Bukarest,Akwa Ibom,P3,A2000035,Erlangen,Hamburg,Deutschland,Nigeria,2107,S-2107-0013-A-21-3510-4883483Q-N,E7700855/951000/2107,1001029700
2025-09,Bukarest,Akwa Ibom,P3,A2000035,Erlangen,Hamburg,Deutschland,Nigeria,2107,S-2107-0016-A-21-3510-4883483Q-N,E7700855/951000/2107,1001030622
2025-09,Bukarest,Akwa Ibom,P3,A2000021,Erlangen,Berlin,Deutschland,Nigeria,2111,S-2111-0003-G-21-3510-4883483Q-N,E7700855/951000/2111,1001030466
2025-09,Bukarest,Akwa Ibom,P3,A2000035,Erlangen,Hamburg,Deutschland,Nigeria,2107,S-2107-0014-A-21-3510-4883483Q-N,E7700855/951000/2107,1001030630
2025-09,Bukarest,Akwa Ibom,P3,A2000035,Erlangen,Hamburg,Deutschland,Nigeria,2107,S-2107-0001-A-21-3510-4883483Q-N,E7700855/951000/2107,1001026996
2025-09,Bukarest,Akwa Ibom,P3,A2000035,Erlangen,Hamburg,Deutschland,Nigeria,2107,S-2107-0002-A-21-3510-4883483Q-N,E7700855/951000/2107,1001026995
2025-09,Bukarest,Akwa Ibom,P3,A2000035,Erlangen,Hamburg,Deutschland,Nigeria,2107,S-2107-0011-A-21-3510-4883483Q-N,E7700855/951000/2107,1001030276
2025-09,Bukarest,Akwa Ibom,P3,A2000035,Erlangen,Hamburg,Deutschland,Nigeria,2107,S-2107-0003-A-21-3510-4883483Q-N,E7700855/951000/2107,1001027370
2025-07,Bukarest,QASSIM,W,A2000035,Erlangen,Hamburg,Deutschland,Saudi-Arabien,231,S-0231-0005-C-11-3510-4883483Q-N,E7700917/797700/0231,1001027186
2025-09,Bukarest,Akwa Ibom,P3,A2000035,Erlangen,Hamburg,Deutschland,Nigeria,2107,S-2107-0004-A-21-3510-4883483Q-N,E7700855/951000/2107,1001027400
2025-09,Bukarest,Akwa Ibom,P3,A2000035,Erlangen,Hamburg,Deutschland,Nigeria,2107,S-2107-0005-A-21-3510-4883483Q-N,E7700855/951000/2107,1001027371
2025-08,Bukarest,TAIBA,W,A2000021,Erlangen,Berlin,Deutschland,Saudi-Arabien,135,S-0135-0001-G-12-3510-4883483Q-N,E7700918/798000/0135,1001027285
2025-09,Bukarest,Akwa Ibom,P3,A2000035,Erlangen,Hamburg,Deutschland,Nigeria,2107,S-2107-0006-A-21-3510-4883483Q-N,E7700855/951000/2107,1001028105
2025-09,Bukarest,Akwa Ibom,P3,A2000035,Erlangen,Hamburg,Deutschland,Nigeria,2107,S-2107-0008-A-21-3510-4883483Q-N,E7700855/951000/2107,1001027951
2025-09,Bukarest,Akwa Ibom,P3,A2000021,Erlangen,Berlin,Deutschland,Nigeria,2111,S-2111-0002-G-21-3510-4883483Q-N,E7700855/951000/2111,1001028108
2025-08,Bukarest,O-Emile Huchet,O,,Berlin,Saint - Avold cedex,Frankreich,Frankreich,1156,T-1156-0003-C-O-0889-01-UmfuhrUSP-,AH036468/088901/1156,1001028300
2025-08,Bukarest,Black Point D2,W,A7000199,Erlangen,Falkensee,Deutschland,Deutschland,1186,A-1186-0001-A-10-3510-4883483Q-N,AH038223/645000/1186,1001027770
2025-08,Bukarest,O-Emile Huchet,O,,Berlin,Saint - Avold cedex,Frankreich,Frankreich,1156,T-1156-0006-C-O-0889-01-UmfuhrUSP-,AH036468/088901/1156,1001029669
2025-08,Bukarest,Tripoli South,P3,A2000035,Erlangen,Hamburg,Deutschland,Libyen,1017,S-1017-0004-A-21-3510-4883483Q-N,E7700857/762700/1017,1001029351
2025-08,Bukarest,Tripoli South,P3,A2000035,Erlangen,Hamburg,Deutschland,Libyen,1017,S-1017-0005-A-21-3510-4883483Q-N,E7700857/762700/1017,1001029455
2025-08,Bukarest,O-Emile Huchet,O,A2000021,Berlin,Berlin,Deutschland,Frankreich,1176,T-1176-0007-C-O-0889-01-Umfuhr_WB-,AH036468/088901/1176,1001031532
2025-08,Bukarest,Tripoli South,P3,A2000035,Erlangen,Hamburg,Deutschland,Libyen,1017,S-1017-0006-A-21-3510-4883483Q-N,E7700857/762700/1017,1001029672
2025-08,Bukarest,Tripoli South,P3,A2000035,Erlangen,Hamburg,Deutschland,Libyen,1017,S-1017-0009-A-21-3510-4883483Q-N,E7700857/762700/1017,1001030073
2025-08,Bukarest,Tripoli South,P3,A2000035,Erlangen,Hamburg,Deutschland,Libyen,1017,S-1017-0007-A-21-3510-4883483Q-N,E7700857/762700/1017,1001029828
2025-08,Bukarest,Tripoli South,P3,A2000035,Erlangen,Hamburg,Deutschland,Libyen,1017,S-1017-0008-A-21-3510-4883483Q-N,E7700857/762700/1017,1001029829
2025-08,Bukarest,Tripoli South,P3,A2000035,Erlangen,Hamburg,Deutschland,Libyen,1017,S-1017-0003-A-21-3510-4883483Q-N,E7700857/762700/1017,1001029138
2025-07,Bukarest,Ras Abu Fontas,W,A2000035,Erlangen,Hamburg,Deutschland,Republik Korea (Südkorea),1003,S-1003-0014-A-11-3510-4883483Q-N,E7701243/969000/1003,1001030401
2025-09,Bukarest,QASSIM,W,A2000021,Erlangen,Berlin,Deutschland,Saudi-Arabien,7008,S-7008-0001-A-12-3510-4883483Q-N,E7700917/797700/7008,1001030182
2025-09,Bukarest,QASSIM,W,A2000035,Erlangen,Hamburg,Deutschland,Saudi-Arabien,7004,S-7004-0008-A-12-3510-4883483Q-N,E7700917/797700/7004,1001030191
2025-08,Bukarest,O-Emile Huchet,O,A7000199,Berlin,Falkensee,Deutschland,Frankreich,1172,T-1172-0001-C-O-0889-01-Umfuhr_WB-,AH036468/088901/1172,1001031511
2025-09,Bukarest,O-Emile Huchet,O,,Berlin,LUDWIGSFELDE,Deutschland,Frankreich,1197,T-1197-0001-C-O-0889-01-Umfuhr_WB-,AH036468/088901/1197,1001031511 Ret TV1172
2025-08,Bukarest,O-Emile Huchet,O,A2000021,Berlin,Berlin,Deutschland,Frankreich,1176,T-1176-0009-C-O-0889-01-Umfuhr_WB-,AH036468/088901/1176,1001031516
2025-08,Bukarest,O-Emile Huchet,O,A7000199,Berlin,Falkensee,Deutschland,Frankreich,1172,T-1172-0007-C-O-0889-01-Umfuhr_WB-,AH036468/088901/1172,1001031548
2025-09,Bukarest,O-Emile Huchet,O,,Berlin,LUDWIGSFELDE,Deutschland,Frankreich,1197,T-1197-0005-C-O-0889-01-Umfuhr_WB-,AH036468/088901/1197,1001031550 Ret TV1172
2025-08,Bukarest,O-Emile Huchet,O,A7000199,Berlin,Falkensee,Deutschland,Frankreich,1172,T-1172-0003-C-O-0889-01-Umfuhr_WB-,AH036468/088901/1172,1001031509
2025-09,Bukarest,O-Emile Huchet,O,,Berlin,LUDWIGSFELDE,Deutschland,Frankreich,1197,T-1197-0003-C-O-0889-01-Umfuhr_WB-,AH036468/088901/1197,1001031509 Ret TV1172
2025-09,Bukarest,Almaty,P3,A2000035,Erlangen,Hamburg,Deutschland,China (P.R.),170,S-0170-0001-A-40-3510-4883483Q-N,AH036258/981000/0170,1001031150
2025-09,Bukarest,Almaty,P3,A2000035,Erlangen,Hamburg,Deutschland,China (P.R.),170,S-0170-0018-A-40-3510-4883483Q-N,AH036258/981000/0170,1001031193
2025-09,Bukarest,Almaty,P3,A2000035,Erlangen,Hamburg,Deutschland,China (P.R.),170,S-0170-0013-A-40-3510-4883483Q-N,AH036258/981000/0170,1001033481
2025-09,Bukarest,Almaty,P3,A2000035,Erlangen,Hamburg,Deutschland,China (P.R.),170,S-0170-0003-A-40-3510-4883483Q-N,AH036258/981000/0170,1001031159
2025-08,Bukarest,Tripoli South,P3,A2000021,Erlangen,Berlin,Deutschland,Libyen,1503,S-1503-0001-G-21-3510-4883483Q-N,E7700857/762700/1503,1001031330
2025-08,Berlin,G-USA-Missouri,G,A2000035,Berlin,Hamburg,Deutschland,Vereinigte Staaten,2,S-0002-0008-C-10-3510-AH007735-N,AH007735/3000024203/0002,1001031139
2025-07,Bukarest,New 4000F LTP,O,A2000035,Berlin,Hamburg,Deutschland,Libyen,712,A-0712-0001-C-O-4176-01-A-N,AH036468/417601/0712,1001031199
2025-09,Bukarest,Almaty,P3,A2000035,Erlangen,Hamburg,Deutschland,China (P.R.),170,S-0170-0015-A-40-3510-4883483Q-N,AH036258/981000/0170,1001034892
2025-09,Bukarest,Almaty,P3,A2000035,Erlangen,Hamburg,Deutschland,China (P.R.),170,S-0170-0007-A-40-3510-4883483Q-N,AH036258/981000/0170,1001032339
2025-09,Bukarest,Almaty,P3,A2000035,Erlangen,Hamburg,Deutschland,China (P.R.),170,S-0170-0005-A-40-3510-4883483Q-N,AH036258/981000/0170,1001031715
2025-09,Bukarest,Almaty,P3,A2000035,Erlangen,Hamburg,Deutschland,China (P.R.),170,S-0170-0004-A-40-3510-4883483Q-N,AH036258/981000/0170,1001031064
2025-09,Bukarest,Almaty,P3,A2000035,Erlangen,Hamburg,Deutschland,China (P.R.),170,S-0170-0006-A-40-3510-4883483Q-N,AH036258/981000/0170,1001031689
2025-09,Bukarest,Almaty,P3,A2000035,Erlangen,Hamburg,Deutschland,China (P.R.),170,S-0170-0008-A-40-3510-4883483Q-N,AH036258/981000/0170,1001032151
2025-09,Bukarest,Almaty,P3,A2000035,Erlangen,Hamburg,Deutschland,China (P.R.),170,S-0170-0011-A-40-3510-4883483Q-N,AH036258/981000/0170,1001032148
2025-08,Bukarest,O-Emile Huchet,O,,Berlin,Saint - Avold cedex,Frankreich,Frankreich,1156,T-1156-0002-C-O-0889-01-UmfuhrUSP-,AH036468/088901/1156,1001031218
2025-08,Bukarest,O-Emile Huchet,O,,Berlin,Saint - Avold cedex,Frankreich,Frankreich,1156,T-1156-0001-C-O-0889-01-UmfuhrUSP-,AH036468/088901/1156,1001031222
2025-08,Bukarest,O-Emile Huchet,O,,Berlin,Saint - Avold cedex,Frankreich,Frankreich,1185,T-1185-0002-C-O-0889-01-Umfuhr_WB-,AH036468/088901/1185,1001032218 Ret TV1008
2025-09,Bukarest,Akwa Ibom,P3,A2000035,Erlangen,Hamburg,Deutschland,Nigeria,2208,S-2208-0013-A-22-3510-4883483Q-N,E7700855/951000/2208,1001032340
2025-09,Bukarest,Akwa Ibom,P3,A2000035,Erlangen,Hamburg,Deutschland,Nigeria,2208,S-2208-0011-A-22-3510-4883483Q-N,E7700855/951000/2208,1001032786
2025-09,Bukarest,Akwa Ibom,P3,A2000035,Erlangen,Hamburg,Deutschland,Nigeria,2208,S-2208-0006-A-22-3510-4883483Q-N,E7700855/951000/2208,1001033194
2025-09,Bukarest,Akwa Ibom,P3,A2000035,Erlangen,Hamburg,Deutschland,Nigeria,2208,S-2208-0003-A-22-3510-4883483Q-N,E7700855/951000/2208,1001033189
2025-09,Bukarest,Akwa Ibom,P3,A2000035,Erlangen,Hamburg,Deutschland,Nigeria,2208,S-2208-0002-A-22-3510-4883483Q-N,E7700855/951000/2208,1001032967
2025-09,Bukarest,Akwa Ibom,P3,A2000035,Erlangen,Hamburg,Deutschland,Nigeria,2208,S-2208-0001-A-22-3510-4883483Q-N,E7700855/951000/2208,1001031349
2025-09,Bukarest,Akwa Ibom,P3,A2000035,Erlangen,Hamburg,Deutschland,Nigeria,2208,S-2208-0007-A-22-3510-4883483Q-N,E7700855/951000/2208,1001031392
2025-09,Bukarest,Akwa Ibom,P3,A2000035,Erlangen,Hamburg,Deutschland,Nigeria,2208,S-2208-0008-A-22-3510-4883483Q-N,E7700855/951000/2208,1001031464
2025-09,Bukarest,Akwa Ibom,P3,A2000035,Erlangen,Hamburg,Deutschland,Nigeria,2208,S-2208-0012-A-22-3510-4883483Q-N,E7700855/951000/2208,1001032021
2025-09,Bukarest,Almaty,P3,A2000035,Erlangen,Hamburg,Deutschland,China (P.R.),170,S-0170-0012-A-40-3510-4883483Q-N,AH036258/981000/0170,1001032841
2025-08,Berlin,G-USA-Turtle,G,A2000035,Berlin,Hamburg,Deutschland,Vereinigte Staaten,1,S-0001-0001-C-10-3510-AH007735-N,AH007735/3000026613/0001,1001031604
2025-09,Bukarest,Akwa Ibom,P3,A2000021,Erlangen,Berlin,Deutschland,Nigeria,2111,S-2111-0001-G-21-3510-4883483Q-N,E7700855/951000/2111,1001031382
2025-09,Bukarest,Akwa Ibom,P3,A2000035,Erlangen,Hamburg,Deutschland,Nigeria,2107,S-2107-0017-A-21-3510-4883483Q-N,E7700855/951000/2107,1001032153
2025-09,Bukarest,Akwa Ibom,P3,A2000035,Erlangen,Hamburg,Deutschland,Nigeria,2208,S-2208-0014-A-22-3510-4883483Q-N,E7700855/951000/2208,1001033497
2025-09,Bukarest,Akwa Ibom,P3,A2000021,Erlangen,Berlin,Deutschland,Nigeria,2211,S-2211-0001-G-22-3510-4883483Q-N,E7700855/951000/2211,1001031381
2025-07,Bukarest,CN Shijazhuang,O,A7000199,Berlin,Falkensee,Deutschland,China (P.R.),42,A-0042-0036-C-O-4280-02-A-N,E7701389/428002/0042,1001031605
2025-07,Bukarest,Surkhandarya,P3,A2000035,Erlangen,Hamburg,Deutschland,Usbekistan,95,S-0095-0001-A-12-3510-4883483Q-N,E7700920/959300/0095,1001033702
2025-08,Bukarest,Tripoli South,P3,A2000035,Erlangen,Hamburg,Deutschland,Libyen,1000,S-1000-0002-A-21-3510-4883483Q-N,E7700857/762700/1000,1001033699
2025-08,Bukarest,Tripoli South,P3,A2000035,Erlangen,Hamburg,Deutschland,Libyen,1000,S-1000-0004-A-21-3510-4883483Q-N,E7700857/762700/1000,1001033344
2025-08,Bukarest,Tripoli South,P3,A2000035,Erlangen,Hamburg,Deutschland,Libyen,1017,S-1017-0011-A-21-3510-4883483Q-N,E7700857/762700/1017,1001033280
2025-08,Bukarest,Tripoli South,P3,A2000035,Erlangen,Hamburg,Deutschland,Libyen,1017,S-1017-0010-A-21-3510-4883483Q-N,E7700857/762700/1017,1001032801
2025-08,Bukarest,RABIGH 2,W,A2000035,Erlangen,Hamburg,Deutschland,Saudi-Arabien,55,S-0055-0001-A-23-3510-4883483Q-N,E7701241/952600/0055,1001033468
2025-09,Bukarest,Almaty,P3,A2000035,Erlangen,Hamburg,Deutschland,China (P.R.),170,S-0170-0014-A-40-3510-4883483Q-N,AH036258/981000/0170,1001033496
2025-08,Bukarest,O-Emile Huchet,O,,Berlin,Saint - Avold cedex,Frankreich,Frankreich,1131,T-1131-0002-C-O-0889-01-A-N,AH036468/088901/1131,1001032737 Ret TV1011
2025-09,Bukarest,Akwa Ibom,P3,A2000021,Erlangen,Berlin,Deutschland,Nigeria,2211,S-2211-0002-G-22-3510-4883483Q-N,E7700855/951000/2211,1001032675
2025-09,Bukarest,Akwa Ibom,P3,A2000035,Erlangen,Hamburg,Deutschland,Nigeria,2208,S-2208-0015-A-22-3510-4883483Q-N,E7700855/951000/2208,1001035251
2025-09,Bukarest,Akwa Ibom,P3,A2000035,Erlangen,Hamburg,Deutschland,Nigeria,2208,S-2208-0010-A-22-3510-4883483Q-N,E7700855/951000/2208,1001032633
2025-09,Bukarest,Akwa Ibom,P3,A2000035,Erlangen,Hamburg,Deutschland,Nigeria,2208,S-2208-0009-A-22-3510-4883483Q-N,E7700855/951000/2208,1001032837
2025-07,Bukarest,Ras Abu Fontas,W,A2000035,Erlangen,Hamburg,Deutschland,Republik Korea (Südkorea),1003,S-1003-0015-A-11-3510-4883483Q-N,E7701243/969000/1003,1001032970
2025-07,Bukarest,Ras Abu Fontas,W,A2000035,Erlangen,Hamburg,Deutschland,Republik Korea (Südkorea),1003,S-1003-0016-A-11-3510-4883483Q-N,E7701243/969000/1003,1001033200
2025-08,Bukarest,Tripoli South,P3,A2000035,Erlangen,Hamburg,Deutschland,Libyen,1000,S-1000-0001-A-21-3510-4883483Q-N,E7700857/762700/1000,1001032501
2025-08,Bukarest,Tripoli South,P3,A2000035,Erlangen,Hamburg,Deutschland,Libyen,1000,S-1000-0006-A-21-3510-4883483Q-N,E7700857/762700/1000,1001034968
2025-08,Bukarest,O-Emile Huchet,O,,Berlin,Saint - Avold cedex,Frankreich,Frankreich,1131,T-1131-0001-C-O-0889-01-A-N,AH036468/088901/1131,1001032738 Ret TV1011
2025-09,Bukarest,Akwa Ibom,P3,A2000035,Erlangen,Hamburg,Deutschland,Nigeria,2208,S-2208-0016-A-22-3510-4883483Q-N,E7700855/951000/2208,1001035534
2025-08,Bukarest,O-Emile Huchet,O,,Berlin,Saint - Avold cedex,Frankreich,Frankreich,1178,T-1178-0002-C-O-0889-01-Umfuhr_WB-,AH036468/088901/1178,1001033365 Ret TV1015
2025-07,Bukarest,Surkhandarya,P3,,Erlangen,Hamburg,Deutschland,Usbekistan,96,S-0096-0001-A-11-3510-4883483Q-N,E7700920/959300/0096,1001034963
2025-08,Bukarest,Tripoli South,P3,A2000035,Erlangen,Hamburg,Deutschland,Libyen,1000,S-1000-0009-A-21-3510-4883483Q-N,E7700857/762700/1000,1001034567
